# Labradorite (An50-70) mid-IR optical constants, oriented triclinic components.
# Source: Ye, J.A. & Glotch, T.D. (2019) Earth & Space Science 6, 2410-2422, doi:10.1029/2019EA000915.
# Stony Brook Geosciences Research Data, commons.library.stonybrook.edu/geodata/6 (Labradorite_Data.zip:
#   Labradorite_mir_n.csv + Labradorite_mir_k.csv).
# n1/n2/n3, k1/k2/k3 are the three principal-axis (oriented) real/imag indices; orientation-average for random-grain Mie.
# columns: wavenumber_cm-1  wavelength_um  n1 n2 n3  k1 k2 k3
497.550000	20.098483	2.494100	3.037300	1.397000	0.147240	0.160740	0.156190
499.480000	20.020822	2.521500	3.070800	1.416500	0.150660	0.163430	0.147680
501.410000	19.943759	2.549900	3.105500	1.435800	0.154750	0.166760	0.140380
503.340000	19.867287	2.579800	3.141600	1.454800	0.159570	0.170770	0.134180
505.270000	19.791399	2.611100	3.179100	1.473600	0.165250	0.175550	0.128960
507.190000	19.716477	2.644200	3.218300	1.492200	0.171920	0.181220	0.124670
509.120000	19.641735	2.679300	3.259400	1.510700	0.179750	0.187900	0.121240
511.050000	19.567557	2.716700	3.302700	1.529200	0.188990	0.195790	0.118650
512.980000	19.493937	2.757000	3.348500	1.547900	0.199940	0.205160	0.116890
514.910000	19.420870	2.800500	3.397200	1.566700	0.213020	0.216370	0.115990
516.840000	19.348348	2.848000	3.449200	1.585800	0.228760	0.229950	0.116010
518.770000	19.276365	2.900100	3.504900	1.605400	0.247900	0.246690	0.117020
520.690000	19.205285	2.957800	3.565000	1.625700	0.271460	0.267830	0.119160
522.620000	19.134361	3.022500	3.629800	1.646800	0.300780	0.295330	0.122630
524.550000	19.063960	3.096100	3.699200	1.669000	0.337760	0.332450	0.127700
526.480000	18.994074	3.181700	3.771400	1.692600	0.384960	0.384740	0.134770
528.410000	18.924699	3.285400	3.839500	1.717700	0.445880	0.461700	0.144390
530.340000	18.855828	3.423600	3.879300	1.744900	0.524120	0.580020	0.157360
532.270000	18.787457	3.660000	3.801200	1.774600	0.565410	0.821740	0.174820
534.190000	18.719931	3.798800	3.734600	1.807000	0.504340	1.270800	0.198480
536.120000	18.652540	3.909000	3.502300	1.842700	0.499980	1.715400	0.230930
538.050000	18.585633	4.022600	3.036200	1.882000	0.520390	2.005900	0.276250
539.980000	18.519204	4.143100	2.497300	1.925000	0.559180	2.001100	0.341330
541.910000	18.453249	4.272400	2.069000	1.972800	0.615930	1.755100	0.439280
543.840000	18.387761	4.411500	1.782000	2.038600	0.692980	1.372600	0.600730
545.760000	18.323072	4.559700	1.498900	2.224800	0.794260	0.976700	0.789110
547.690000	18.258504	4.714600	1.328000	2.368900	0.923190	0.742380	0.869120
549.620000	18.194389	4.875600	1.275200	2.407700	1.080400	0.569030	0.940220
551.550000	18.130723	5.050600	1.279900	2.374300	1.270800	0.444770	0.971420
553.480000	18.067500	5.246400	1.308300	2.332500	1.516900	0.361240	0.939910
555.410000	18.004717	5.450800	1.344100	2.329600	1.853500	0.308170	0.880390
557.340000	17.942369	5.627200	1.379200	2.361000	2.316100	0.278210	0.834160
559.260000	17.880771	5.704000	1.408000	2.401800	2.929500	0.266340	0.814430
561.190000	17.819277	5.567200	1.424900	2.432600	3.669800	0.267320	0.812950
563.120000	17.758204	5.110000	1.425100	2.448900	4.402300	0.272670	0.811620
565.050000	17.697549	4.369400	1.409700	2.463700	4.908300	0.269710	0.798620
566.980000	17.637306	3.550400	1.390700	2.491700	5.077400	0.249670	0.780420
568.910000	17.577473	2.834500	1.381600	2.533200	4.983700	0.217090	0.769930
570.840000	17.518044	2.277800	1.385500	2.581000	4.754300	0.182740	0.772970
572.760000	17.459320	1.862600	1.398400	2.629000	4.476300	0.153200	0.789420
574.690000	17.400686	1.554700	1.415600	2.673200	4.193400	0.129960	0.817290
576.620000	17.342444	1.323900	1.434100	2.711400	3.923900	0.112240	0.854420
578.550000	17.284591	1.148200	1.452400	2.742200	3.673800	0.098765	0.898760
580.480000	17.227122	1.012300	1.469900	2.764300	3.444000	0.088440	0.948240
582.410000	17.170035	0.905560	1.486400	2.776900	3.233200	0.080424	1.000600
584.330000	17.113617	0.820640	1.501800	2.779800	3.039200	0.074117	1.053100
586.260000	17.057278	0.752420	1.516200	2.773200	2.860100	0.069092	1.103000
588.190000	17.001309	0.697270	1.529700	2.758600	2.693700	0.065048	1.147300
590.120000	16.945706	0.652570	1.542500	2.738300	2.538400	0.061766	1.183400
592.050000	16.890465	0.616460	1.554600	2.716100	2.392600	0.059089	1.209600
593.980000	16.835584	0.587600	1.566000	2.696400	2.255000	0.056897	1.225300
595.910000	16.781058	0.565010	1.577000	2.683800	2.124500	0.055099	1.231700
597.830000	16.727163	0.548010	1.587500	2.683000	2.000200	0.053622	1.231900
599.760000	16.673336	0.536110	1.597500	2.697500	1.881300	0.052406	1.230700
601.690000	16.619854	0.528940	1.607200	2.729900	1.767400	0.051401	1.234200
603.620000	16.566714	0.526260	1.616700	2.780800	1.657800	0.050567	1.250300
605.550000	16.513913	0.527890	1.625800	2.848700	1.552200	0.049875	1.288100
607.480000	16.461447	0.533760	1.634800	2.928900	1.450300	0.049311	1.358000
609.410000	16.409314	0.543890	1.643600	3.011800	1.351800	0.048868	1.471500
611.330000	16.357777	0.558430	1.652400	3.080100	1.256600	0.048548	1.639500
613.260000	16.306297	0.577590	1.661000	3.105000	1.164700	0.048355	1.866500
615.190000	16.255141	0.601640	1.669600	3.048000	1.076300	0.048291	2.138700
617.120000	16.204304	0.630790	1.678100	2.877200	0.991960	0.048359	2.411300
619.050000	16.153784	0.665060	1.686600	2.598600	0.912360	0.048559	2.617600
620.980000	16.103578	0.704180	1.695200	2.265200	0.838440	0.048893	2.710600
622.900000	16.053941	0.747430	1.703700	1.941200	0.771120	0.049363	2.692100
624.830000	16.004353	0.793700	1.712200	1.665200	0.711060	0.049973	2.595700
626.760000	15.955071	0.841670	1.720800	1.446400	0.658530	0.050729	2.457000
628.690000	15.906090	0.890000	1.729500	1.279100	0.613320	0.051636	2.300500
630.620000	15.857410	0.937600	1.738200	1.153200	0.574880	0.052703	2.139900
632.550000	15.809027	0.983640	1.747100	1.059600	0.542440	0.053939	1.981800
634.480000	15.760938	1.027600	1.756000	0.991130	0.515200	0.055358	1.829100
636.400000	15.713388	1.069200	1.765100	0.942590	0.492380	0.056972	1.682600
638.330000	15.665878	1.108200	1.774300	0.910440	0.473310	0.058796	1.542400
640.260000	15.618655	1.144800	1.783700	0.892310	0.457380	0.060849	1.408100
642.190000	15.571716	1.178900	1.793300	0.886710	0.444110	0.063149	1.279800
644.120000	15.525057	1.210500	1.803100	0.892690	0.433100	0.065719	1.157500
646.050000	15.478678	1.239900	1.813200	0.909540	0.424020	0.068581	1.041800
647.980000	15.432575	1.267100	1.823400	0.936490	0.416610	0.071762	0.933500
649.900000	15.386983	1.292200	1.834000	0.972340	0.410660	0.075292	0.833780
651.830000	15.341423	1.315400	1.844800	1.015400	0.406060	0.079202	0.743580
653.760000	15.296133	1.336800	1.855900	1.063400	0.402740	0.083528	0.663300
655.690000	15.251110	1.356500	1.867400	1.114100	0.400770	0.088309	0.592580
657.620000	15.206350	1.374900	1.879200	1.165500	0.400390	0.093586	0.530230
659.550000	15.161853	1.392500	1.891500	1.215500	0.402120	0.099406	0.474500
661.470000	15.117844	1.411500	1.904100	1.261300	0.406330	0.105820	0.423670
