8.680600	0.021272	0.057473	0.000095	0.001659
8.802800	0.020317	0.071784	0.000146	0.002030
8.928600	0.019312	0.097918	0.000377	0.003848
9.058000	0.018285	0.147241	0.000953	0.006469
9.191200	0.017295	0.236441	0.002057	0.008699
9.328400	0.016387	0.334084	0.003420	0.010238
9.469700	0.015131	0.496863	0.006570	0.013223
9.615400	0.013893	0.690327	0.010525	0.015247
9.765600	0.013207	0.744023	0.012206	0.016405
9.920600	0.013057	0.699324	0.012542	0.017935
10.080600	0.013750	0.592127	0.011553	0.019511
10.245900	0.015665	0.459471	0.010076	0.021930
10.416700	0.019258	0.318880	0.008304	0.026040
10.593200	0.022243	0.194958	0.006319	0.032413
10.775900	0.021734	0.105869	0.004542	0.042899
10.964900	0.019342	0.059805	0.003080	0.051492
11.160700	0.017493	0.044176	0.002206	0.049942
11.363600	0.016166	0.037959	0.001672	0.044035
11.574100	0.015051	0.035345	0.001278	0.036152
11.792500	0.014092	0.035193	0.000987	0.028038
12.019200	0.013258	0.036810	0.000774	0.021028
12.254900	0.012482	0.040106	0.000603	0.015033
12.500000	0.011769	0.044423	0.000471	0.010602
12.755100	0.011115	0.048599	0.000371	0.007628
13.020800	0.010486	0.052501	0.000286	0.005455
13.297900	0.009851	0.057217	0.000209	0.003655
13.587000	0.009210	0.064577	0.000145	0.002246
13.888900	0.008570	0.077133	0.000106	0.001378
14.204500	0.007899	0.102670	0.000114	0.001108
14.534900	0.007208	0.152126	0.000228	0.001497
14.881000	0.006521	0.238742	0.000543	0.002275
15.243900	0.005883	0.352139	0.001104	0.003135
15.625000	0.005656	0.374716	0.001410	0.003762
16.025600	0.006055	0.299090	0.001208	0.004040
16.447400	0.006617	0.214893	0.000841	0.003913
16.891900	0.006423	0.167622	0.000514	0.003065
17.361100	0.005750	0.174178	0.000393	0.002254
17.857100	0.005303	0.189449	0.000400	0.002110
18.382400	0.005000	0.176209	0.000319	0.001812
18.939400	0.004341	0.196503	0.000265	0.001351
19.531200	0.003453	0.317545	0.000564	0.001777
20.161300	0.002655	0.421443	0.001106	0.002624
20.833300	0.002113	0.348212	0.001200	0.003446
21.551700	0.002355	0.225365	0.000908	0.004027
22.321400	0.003140	0.156141	0.000696	0.004456
23.148100	0.005583	0.087767	0.000481	0.005477
24.038500	0.005278	0.068212	0.000315	0.004623
25.000000	0.004743	0.066004	0.000257	0.003901
26.041700	0.004574	0.056134	0.000219	0.003899
27.173900	0.004405	0.034931	0.000170	0.004871
28.409100	0.003846	0.025234	0.000127	0.005042
29.761900	0.003303	0.020635	0.000094	0.004579
31.250000	0.002785	0.023107	0.000069	0.002979
32.894700	0.002557	0.033229	0.000063	0.001886
34.722200	0.002415	0.016445	0.000050	0.003053
36.764700	0.002049	0.012722	0.000036	0.002823
39.062500	0.001751	0.012610	0.000026	0.002079
41.666700	0.001481	0.017366	0.000019	0.001104
44.642900	0.001383	0.016878	0.000017	0.001009
48.076900	0.001185	0.009849	0.000012	0.001218
52.083300	0.001000	0.008105	0.000008	0.001047
56.818200	0.000832	0.006624	0.000006	0.000882
62.500000	0.000680	0.005594	0.000004	0.000695
69.444400	0.000542	0.005385	0.000002	0.000457
78.125000	0.000434	0.007169	0.000002	0.000226
89.285700	0.000343	0.003877	0.000001	0.000255
104.166700	0.000253	0.002585	0.000001	0.000207
125.000000	0.000176	0.002054	0.000000	0.000126
